id,254,2019,1,11,13,0,0,1.33E+11,-3.08E+10,-5.46E+10
id,255,2019,1,11,14,0,0,1.21E+11,-6.42E+10,-5.46E+10
id,256,2019,1,11,15,0,0,9.99E+10,-9.32E+10,-5.46E+10
id,257,2019,1,11,16,0,0,7.24E+10,-1.16E+11,-5.46E+10
id,258,2019,1,11,17,0,0,3.99E+10,-1.31E+11,-5.46E+10
id,259,2019,1,11,18,0,0,4.74E+09,-1.37E+11,-5.45E+10
id,260,2019,1,11,19,0,0,-3.08E+10,-1.33E+11,-5.45E+10
id,261,2019,1,11,20,0,0,-6.42E+10,-1.21E+11,-5.45E+10
id,262,2019,1,11,21,0,0,-9.32E+10,-9.99E+10,-5.45E+10
id,263,2019,1,11,22,0,0,-1.16E+11,-7.24E+10,-5.45E+10
id,264,2019,1,11,23,0,0,-1.31E+11,-4.00E+10,-5.45E+10
id,265,2019,1,12,0,0,0,-1.37E+11,-4.80E+09,-5.45E+10
id,266,2019,1,12,1,0,0,-1.33E+11,3.07E+10,-5.44E+10
id,267,2019,1,12,2,0,0,-1.21E+11,6.41E+10,-5.44E+10
id,268,2019,1,12,3,0,0,-1.00E+11,9.32E+10,-5.44E+10
id,269,2019,1,12,4,0,0,-7.25E+10,1.16E+11,-5.44E+10
id,270,2019,1,12,5,0,0,-4.00E+10,1.31E+11,-5.44E+10
id,271,2019,1,12,6,0,0,-4.86E+09,1.37E+11,-5.44E+10
id,272,2019,1,12,7,0,0,3.07E+10,1.33E+11,-5.43E+10
id,273,2019,1,12,8,0,0,6.41E+10,1.21E+11,-5.43E+10
id,274,2019,1,12,9,0,0,9.32E+10,1.00E+11,-5.43E+10
id,275,2019,1,12,10,0,0,1.16E+11,7.26E+10,-5.43E+10
id,276,2019,1,12,11,0,0,1.31E+11,4.01E+10,-5.43E+10
id,277,2019,1,12,12,0,0,1.37E+11,4.92E+09,-5.43E+10
id,278,2019,1,12,13,0,0,1.33E+11,-3.06E+10,-5.42E+10
id,279,2019,1,12,14,0,0,1.21E+11,-6.41E+10,-5.42E+10
id,280,2019,1,12,15,0,0,1.00E+11,-9.32E+10,-5.42E+10
id,281,2019,1,12,16,0,0,7.26E+10,-1.16E+11,-5.42E+10
id,282,2019,1,12,17,0,0,4.02E+10,-1.31E+11,-5.42E+10
id,283,2019,1,12,18,0,0,4.98E+09,-1.37E+11,-5.42E+10
id,284,2019,1,12,19,0,0,-3.06E+10,-1.33E+11,-5.41E+10
id,285,2019,1,12,20,0,0,-6.40E+10,-1.21E+11,-5.41E+10
id,286,2019,1,12,21,0,0,-9.31E+10,-1.00E+11,-5.41E+10
id,287,2019,1,12,22,0,0,-1.16E+11,-7.27E+10,-5.41E+10
id,288,2019,1,12,23,0,0,-1.31E+11,-4.02E+10,-5.41E+10
id,289,2019,1,13,0,0,0,-1.37E+11,-5.03E+09,-5.41E+10
id,290,2019,1,13,1,0,0,-1.33E+11,3.05E+10,-5.40E+10
id,291,2019,1,13,2,0,0,-1.21E+11,6.40E+10,-5.40E+10
id,292,2019,1,13,3,0,0,-1.00E+11,9.31E+10,-5.40E+10
